fold_id,image_id,crop_path,dataset_split,crop_label,prediction,error_type,probability_dirty_positive,selected_threshold,threshold_margin,grayscale_mean,grayscale_std,grayscale_p05,grayscale_p95,hsv_saturation_mean,hsv_value_mean,laplacian_variance,edge_pixel_fraction,selected_for_contact_sheet,contact_sheet_path
9,9,clean_negative/clean_9_50.jpg,validation,clean_negative,clean_negative,true_negative,0.05209776,0.60,0.54790224,0.67457026,0.07032238,0.57647061,0.78431374,0.07794447,0.68520904,0.00284389,0.31242371,false,
9,9,clean_negative/clean_9_51.jpg,validation,clean_negative,clean_negative,true_negative,0.02670074,0.60,0.57329926,0.66709876,0.06335232,0.57647061,0.75686276,0.06986827,0.67614472,0.00209501,0.23689270,false,
9,9,clean_negative/clean_9_52.jpg,validation,clean_negative,clean_negative,true_negative,0.02089771,0.60,0.57910229,0.66319257,0.06118717,0.57647061,0.75294119,0.06519405,0.67124039,0.00148458,0.16896057,false,
9,9,clean_negative/clean_9_53.jpg,validation,clean_negative,clean_negative,true_negative,0.01312746,0.60,0.58687254,0.65737569,0.05490432,0.58039218,0.74509805,0.06394899,0.66513485,0.00066098,0.10342407,false,
9,9,clean_negative/clean_9_54.jpg,validation,clean_negative,clean_negative,true_negative,0.00102574,0.60,0.59897426,0.65219176,0.04835889,0.58431375,0.73333335,0.06273684,0.65986800,0.00023758,0.05931091,false,
9,9,clean_negative/clean_9_55.jpg,validation,clean_negative,clean_negative,true_negative,0.00113395,0.60,0.59886605,0.65218341,0.04667170,0.58431375,0.72941178,0.06145337,0.65975869,0.00021829,0.06062317,false,
9,9,clean_negative/clean_9_56.jpg,validation,clean_negative,clean_negative,true_negative,0.00153481,0.60,0.59846519,0.65607172,0.04490278,0.58823532,0.72941178,0.05793697,0.66311210,0.00022603,0.06233215,false,
9,9,clean_negative/clean_9_57.jpg,validation,clean_negative,clean_negative,true_negative,0.00189793,0.60,0.59810207,0.66211700,0.04397140,0.59215689,0.73333335,0.05335472,0.66853219,0.00023214,0.06455994,false,
9,9,clean_negative/clean_9_58.jpg,validation,clean_negative,clean_negative,true_negative,0.00001935,0.60,0.59998065,0.69664603,0.01675336,0.68235296,0.70980394,0.03220490,0.70503783,0.00032104,0.01780701,false,
9,9,clean_negative/clean_9_59.jpg,validation,clean_negative,clean_negative,true_negative,0.00015319,0.60,0.59984681,0.69785064,0.02402627,0.67843139,0.71764708,0.03387116,0.70569897,0.00072420,0.04705811,false,
9,9,clean_negative/clean_9_60.jpg,validation,clean_negative,clean_negative,true_negative,0.00086475,0.60,0.59913525,0.71390063,0.05381744,0.67843139,0.84313726,0.03706545,0.72164726,0.00236828,0.15788269,false,
9,9,clean_negative/clean_9_61.jpg,validation,clean_negative,clean_negative,true_negative,0.00460399,0.60,0.59539601,0.72912014,0.06501187,0.68235296,0.87843138,0.04310817,0.73721188,0.00354313,0.26322937,false,
9,9,clean_negative/clean_9_62.jpg,validation,clean_negative,clean_negative,true_negative,0.08527267,0.60,0.51472733,0.73497200,0.06703457,0.67450982,0.88627452,0.05202182,0.74393374,0.00444562,0.34759521,false,
9,9,clean_negative/clean_9_63.jpg,validation,clean_negative,clean_negative,true_negative,0.02966184,0.60,0.57033816,0.73229897,0.07256375,0.63529414,0.88627452,0.06103875,0.74197656,0.00500991,0.42202759,false,
9,9,clean_negative/clean_9_64.jpg,validation,clean_negative,clean_negative,true_negative,0.23900973,0.60,0.36099027,0.72589946,0.08435765,0.59215689,0.89019608,0.07599452,0.73728830,0.00560886,0.49578857,false,
9,9,clean_negative/clean_9_65.jpg,validation,clean_negative,clean_negative,true_negative,0.18784533,0.60,0.41215467,0.70782202,0.08542328,0.58823532,0.87058824,0.09139572,0.72122163,0.00509473,0.49760437,false,
9,9,clean_negative/clean_9_66.jpg,validation,clean_negative,clean_negative,true_negative,0.20905793,0.60,0.39094207,0.68124831,0.07744516,0.57647061,0.82352942,0.10175452,0.69589388,0.00446141,0.48106384,false,
9,9,clean_negative/clean_9_67.jpg,validation,clean_negative,clean_negative,true_negative,0.21657284,0.60,0.38342716,0.66539198,0.07628362,0.56470591,0.80392158,0.10535507,0.68004823,0.00445422,0.47851562,false,
9,9,clean_negative/clean_9_68.jpg,validation,clean_negative,clean_negative,true_negative,0.21293239,0.60,0.38706761,0.65515614,0.07328107,0.56470591,0.79215688,0.10623223,0.66958016,0.00397589,0.43353271,false,
9,9,clean_negative/clean_9_69.jpg,validation,clean_negative,clean_negative,true_negative,0.18705308,0.60,0.41294692,0.64940751,0.06794071,0.56470591,0.77254903,0.10105526,0.66288084,0.00321831,0.35388184,false,
9,9,clean_negative/clean_9_70.jpg,validation,clean_negative,clean_negative,true_negative,0.11388740,0.60,0.48611260,0.64229393,0.05979009,0.56862748,0.73725492,0.09153557,0.65402019,0.00246449,0.27206421,false,
9,9,clean_negative/clean_9_71.jpg,validation,clean_negative,clean_negative,true_negative,0.07977121,0.60,0.52022879,0.63787645,0.05684452,0.56862748,0.72549021,0.08524530,0.64834654,0.00168911,0.18469238,false,
9,9,clean_negative/clean_9_72.jpg,validation,clean_negative,clean_negative,true_negative,0.05572238,0.60,0.54427762,0.63288713,0.04811134,0.57647061,0.71372551,0.08134270,0.64273226,0.00071249,0.10400391,false,
9,9,clean_negative/clean_9_73.jpg,validation,clean_negative,clean_negative,true_negative,0.00123891,0.60,0.59876109,0.62844682,0.03876560,0.57647061,0.69803923,0.07936306,0.63834196,0.00024820,0.05653381,false,
9,9,clean_negative/clean_9_74.jpg,validation,clean_negative,clean_negative,true_negative,0.00141630,0.60,0.59858370,0.62858438,0.03794242,0.57647061,0.69803923,0.07721941,0.63841724,0.00022122,0.05667114,false,
9,9,clean_negative/clean_9_75.jpg,validation,clean_negative,clean_negative,true_negative,0.00154920,0.60,0.59845080,0.63339466,0.03822535,0.57647061,0.70196080,0.07171494,0.64241397,0.00021786,0.05731201,false,
9,9,clean_negative/clean_9_76.jpg,validation,clean_negative,clean_negative,true_negative,0.00159263,0.60,0.59840737,0.64032650,0.03924653,0.58039218,0.70588237,0.06544896,0.64848328,0.00022378,0.05830383,false,
9,9,clean_negative/clean_9_77.jpg,validation,clean_negative,clean_negative,true_negative,0.09916861,0.60,0.50083139,0.67999268,0.08350861,0.57647061,0.83921570,0.11744452,0.69659364,0.00582634,0.54830933,false,
9,9,clean_negative/clean_9_78.jpg,validation,clean_negative,clean_negative,true_negative,0.11293557,0.60,0.48706443,0.67971039,0.08437992,0.57647061,0.84313726,0.11927252,0.69657207,0.00611005,0.55860901,false,
9,9,clean_negative/clean_9_79.jpg,validation,clean_negative,clean_negative,true_negative,0.00046625,0.60,0.59953375,0.69808400,0.02703553,0.67843139,0.72156864,0.03702112,0.70708406,0.00094453,0.05856323,false,
9,9,clean_negative/clean_9_80.jpg,validation,clean_negative,clean_negative,true_negative,0.00228782,0.60,0.59771218,0.69937521,0.03369175,0.67450982,0.75294119,0.04233010,0.70811796,0.00171548,0.11216736,false,
9,9,clean_negative/clean_9_81.jpg,validation,clean_negative,clean_negative,true_negative,0.01099492,0.60,0.58900508,0.71543807,0.05969679,0.67058825,0.85490197,0.04909979,0.72442472,0.00374370,0.24449158,false,
9,9,clean_negative/clean_9_82.jpg,validation,clean_negative,clean_negative,true_negative,0.04536212,0.60,0.55463788,0.73221821,0.07106122,0.66666669,0.88627452,0.05750446,0.74173993,0.00553004,0.37910461,false,
9,9,clean_negative/clean_9_83.jpg,validation,clean_negative,clean_negative,true_negative,0.09306752,0.60,0.50693248,0.73566622,0.07458932,0.64313728,0.89411765,0.06984343,0.74646235,0.00667708,0.48085022,false,
9,9,clean_negative/clean_9_84.jpg,validation,clean_negative,clean_negative,true_negative,0.09957223,0.60,0.50042777,0.72788298,0.08115544,0.61176473,0.89019608,0.08078662,0.73972458,0.00708054,0.54765320,false,
9,9,clean_negative/clean_9_85.jpg,validation,clean_negative,clean_negative,true_negative,0.29123306,0.60,0.30876694,0.71708608,0.09192668,0.58823532,0.89019608,0.09683138,0.73082268,0.00744612,0.60081482,false,
9,9,clean_negative/clean_9_86.jpg,validation,clean_negative,clean_negative,true_negative,0.25020716,0.60,0.34979284,0.69739032,0.09130130,0.58039218,0.87058824,0.11163725,0.71319699,0.00685113,0.58152771,false,
9,9,clean_negative/clean_9_87.jpg,validation,clean_negative,clean_negative,true_negative,0.30220727,0.60,0.29779273,0.68015409,0.08467235,0.57647061,0.84313726,0.11938292,0.69703865,0.00615746,0.56048584,false,
9,9,clean_negative/clean_9_88.jpg,validation,clean_negative,clean_negative,true_negative,0.00728307,0.60,0.59271693,0.60900569,0.03460849,0.55686277,0.66666669,0.09906916,0.62174422,0.00055516,0.07849121,false,
9,9,clean_negative/clean_9_89.jpg,validation,clean_negative,clean_negative,true_negative,0.00516770,0.60,0.59483230,0.60815132,0.03337278,0.55686277,0.66274512,0.09898683,0.62092328,0.00047186,0.07353210,false,
9,9,clean_negative/clean_9_90.jpg,validation,clean_negative,clean_negative,true_negative,0.00441033,0.60,0.59558967,0.60734272,0.03393831,0.55294120,0.66274512,0.09557718,0.62000954,0.00035975,0.06761169,false,
9,9,clean_negative/clean_9_91.jpg,validation,clean_negative,clean_negative,true_negative,0.00364792,0.60,0.59635208,0.61244428,0.03571477,0.55686277,0.67450982,0.08644614,0.62391853,0.00024833,0.05712891,false,
9,9,clean_negative/clean_9_92.jpg,validation,clean_negative,clean_negative,true_negative,0.00427700,0.60,0.59572300,0.61995941,0.03808045,0.56078434,0.68627453,0.07732239,0.63009512,0.00021664,0.05288696,false,
9,9,clean_negative/clean_9_93.jpg,validation,clean_negative,clean_negative,true_negative,0.29444462,0.60,0.30555538,0.73192537,0.07312920,0.65490198,0.89019608,0.06318097,0.74206781,0.00615871,0.41249084,false,
9,9,clean_negative/clean_9_94.jpg,validation,clean_negative,clean_negative,true_negative,0.25698101,0.60,0.34301899,0.73403275,0.07720888,0.63529414,0.89411765,0.07597501,0.74548721,0.00728636,0.51377869,false,
9,9,clean_negative/clean_9_95.jpg,validation,clean_negative,clean_negative,true_negative,0.13698529,0.60,0.46301471,0.72519124,0.08417974,0.60392159,0.89019608,0.08665492,0.73764074,0.00768054,0.57847595,false,
9,9,clean_negative/clean_9_96.jpg,validation,clean_negative,clean_negative,true_negative,0.28815487,0.60,0.31184513,0.71382123,0.09437698,0.58431375,0.89411765,0.10217130,0.72813195,0.00808758,0.62626648,false,
9,9,clean_negative/clean_9_97.jpg,validation,clean_negative,clean_negative,true_negative,0.30388027,0.60,0.29611973,0.70747250,0.09620316,0.58039218,0.89019608,0.10877477,0.72268486,0.00788859,0.62309265,false,
9,9,clean_negative/clean_9_98.jpg,validation,clean_negative,clean_negative,true_negative,0.06503065,0.60,0.53496935,0.70865858,0.05692306,0.64705884,0.83529413,0.06109907,0.71913677,0.00396481,0.26354980,false,
9,9,clean_negative/clean_9_99.jpg,validation,clean_negative,clean_negative,true_negative,0.04113652,0.60,0.55886348,0.70080602,0.03512131,0.67843139,0.76862746,0.04456009,0.71070707,0.00169000,0.11340332,false,
9,9,clean_negative/clean_9_100.jpg,validation,clean_negative,clean_negative,true_negative,0.05076589,0.60,0.54923411,0.70059311,0.04186985,0.65882355,0.78431374,0.05541101,0.71083343,0.00253160,0.18089294,false,
9,9,clean_negative/clean_9_101.jpg,validation,clean_negative,clean_negative,true_negative,0.01255967,0.60,0.58744033,0.59040701,0.03775640,0.52549022,0.64705884,0.12724407,0.60743260,0.00097658,0.11598206,false,
9,9,clean_negative/clean_9_102.jpg,validation,clean_negative,clean_negative,true_negative,0.01164062,0.60,0.58835938,0.58925140,0.03617900,0.52549022,0.64313728,0.12694955,0.60627139,0.00083777,0.10940552,false,
9,9,clean_negative/clean_9_103.jpg,validation,clean_negative,clean_negative,true_negative,0.00788692,0.60,0.59211308,0.58672017,0.03715558,0.52549022,0.64705884,0.12196974,0.60354489,0.00052460,0.08512878,false,
9,9,clean_negative/clean_9_104.jpg,validation,clean_negative,clean_negative,true_negative,0.00772809,0.60,0.59227191,0.59174740,0.03919758,0.52549022,0.65882355,0.10759506,0.60669303,0.00036787,0.06706238,false,
9,9,clean_negative/clean_9_105.jpg,validation,clean_negative,clean_negative,true_negative,0.00770539,0.60,0.59229461,0.59931386,0.04204611,0.52941179,0.67058825,0.09462515,0.61237693,0.00025835,0.05296326,false,
9,9,clean_negative/clean_9_106.jpg,validation,clean_negative,clean_negative,true_negative,0.01742637,0.60,0.58257363,0.70503867,0.05161408,0.64313728,0.81568629,0.06541371,0.71611029,0.00373070,0.25712585,false,
9,9,clean_negative/clean_9_107.jpg,validation,clean_negative,clean_negative,true_negative,0.01066066,0.60,0.58933934,0.58705717,0.03993213,0.52156866,0.64705884,0.13480628,0.60509437,0.00118951,0.13493347,false,
9,9,clean_negative/clean_9_108.jpg,validation,clean_negative,clean_negative,true_negative,0.01428822,0.60,0.58571178,0.58580941,0.03835276,0.52156866,0.64313728,0.13444737,0.60386884,0.00103158,0.12730408,false,
9,9,clean_negative/clean_9_109.jpg,validation,clean_negative,clean_negative,true_negative,0.00914702,0.60,0.59085298,0.58253455,0.03925879,0.51764709,0.64705884,0.12897885,0.60032940,0.00064571,0.09645081,false,
9,9,clean_negative/clean_9_110.jpg,validation,clean_negative,clean_negative,true_negative,0.09554250,0.60,0.50445750,0.70263243,0.04364136,0.66960788,0.79607844,0.05492710,0.71307796,0.00259986,0.18199158,false,
9,9,clean_negative/clean_9_111.jpg,validation,clean_negative,clean_negative,true_negative,0.00516606,0.60,0.59483394,0.57839125,0.04157762,0.51764709,0.64705884,0.11850151,0.59495342,0.00052534,0.07534790,false,
9,9,clean_negative/clean_9_112.jpg,validation,clean_negative,clean_negative,true_negative,0.11663911,0.60,0.48336089,0.70488060,0.04575549,0.67058825,0.80392158,0.05005960,0.71530592,0.00266008,0.17486572,false,
9,9,clean_negative/clean_9_113.jpg,validation,clean_negative,clean_negative,true_negative,0.00432246,0.60,0.59567754,0.58003032,0.04352555,0.51764709,0.65490198,0.11209299,0.59564829,0.00038418,0.06120300,false,
9,9,clean_negative/clean_9_114.jpg,validation,clean_negative,clean_negative,true_negative,0.23033456,0.60,0.36966544,0.70723629,0.05163481,0.66274512,0.81960785,0.05411575,0.71788508,0.00342381,0.22946167,false,
9,9,clean_negative/clean_9_115.jpg,validation,clean_negative,clean_negative,true_negative,0.25116655,0.60,0.34883345,0.70803958,0.05255948,0.66274512,0.82352942,0.05761007,0.71882033,0.00368547,0.25225830,false,
9,9,clean_negative/clean_9_116.jpg,validation,clean_negative,clean_negative,true_negative,0.00596118,0.60,0.59403882,0.55949926,0.04127169,0.50588238,0.63137257,0.14159666,0.57926488,0.00090726,0.10174561,false,
9,9,clean_negative/clean_9_117.jpg,validation,clean_negative,clean_negative,true_negative,0.00477055,0.60,0.59522945,0.56279635,0.04250696,0.50980395,0.63529414,0.13118431,0.58109879,0.00074147,0.08261108,false,
9,9,clean_negative/clean_9_118.jpg,validation,clean_negative,clean_negative,true_negative,0.00610481,0.60,0.59389519,0.55919206,0.04144790,0.50588238,0.63137257,0.14246474,0.57908273,0.00097376,0.10371399,false,
9,9,clean_negative/clean_9_119.jpg,validation,clean_negative,clean_negative,true_negative,0.00495800,0.60,0.59504200,0.56247622,0.04265638,0.50588238,0.63529414,0.13197124,0.58091325,0.00080693,0.08503723,false,
9,9,clean_negative/clean_9_120.jpg,validation,clean_negative,clean_negative,true_negative,0.37259671,0.60,0.22740329,0.70639586,0.05558298,0.65882355,0.82745099,0.05665959,0.71700233,0.00397265,0.26701355,false,
9,9,clean_negative/clean_9_121.jpg,validation,clean_negative,clean_negative,true_negative,0.40314933,0.60,0.19685067,0.70774883,0.05679856,0.65490198,0.83137256,0.06036311,0.71851230,0.00436476,0.29388428,false,
9,9,clean_negative/clean_9_122.jpg,validation,clean_negative,clean_negative,true_negative,0.44032481,0.60,0.15967519,0.70756114,0.05871031,0.65882355,0.83529413,0.05603949,0.71779490,0.00471929,0.29751587,false,
9,9,clean_negative/clean_9_123.jpg,validation,clean_negative,clean_negative,true_negative,0.48446703,0.60,0.11553297,0.70909560,0.05972640,0.65490198,0.83921570,0.05975875,0.71947885,0.00509890,0.32342529,false,
9,9,clean_negative/clean_9_124.jpg,validation,clean_negative,clean_negative,true_negative,0.04149927,0.60,0.55850073,0.70846355,0.05981586,0.65882355,0.83921570,0.05164101,0.71795702,0.00460060,0.29168701,false,
9,9,clean_negative/clean_9_125.jpg,validation,clean_negative,clean_negative,true_negative,0.05009241,0.60,0.54990759,0.71093738,0.06132978,0.65882355,0.84313726,0.05481263,0.72053194,0.00498844,0.31890869,false,
9,9,clean_negative/clean_9_126.jpg,validation,clean_negative,clean_negative,true_negative,0.19972458,0.60,0.40027542,0.72565091,0.09149352,0.59607846,0.88627452,0.11033440,0.74208021,0.00812427,0.63427734,false,
9,9,clean_negative/clean_9_127.jpg,validation,clean_negative,dirty_positive,false_positive,0.67815291,0.60,0.07815291,0.69987875,0.09483807,0.56862748,0.86666667,0.13641652,0.71909118,0.00783867,0.60668945,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_9_false_positive.jpg
9,9,clean_negative/clean_9_128.jpg,validation,clean_negative,clean_negative,true_negative,0.41233922,0.60,0.18766078,0.66118956,0.09174775,0.54509807,0.83137256,0.16028449,0.68352127,0.00684218,0.54248047,false,
9,9,clean_negative/clean_9_129.jpg,validation,clean_negative,clean_negative,true_negative,0.30588517,0.60,0.29411483,0.64085817,0.09141026,0.52941179,0.81960785,0.16067135,0.66319132,0.00892189,0.56515503,false,
9,9,clean_negative/clean_9_130.jpg,validation,clean_negative,clean_negative,true_negative,0.32268045,0.60,0.27731955,0.61744213,0.08224078,0.51764709,0.78039217,0.16932896,0.64081210,0.00902156,0.55239868,false,
9,9,clean_negative/clean_9_131.jpg,validation,clean_negative,clean_negative,true_negative,0.02328045,0.60,0.57671955,0.54429758,0.08940803,0.42745098,0.71764708,0.15553895,0.56306440,0.01159979,0.59233093,false,
9,9,clean_negative/clean_9_132.jpg,validation,clean_negative,clean_negative,true_negative,0.27326295,0.60,0.32673705,0.72371781,0.09950864,0.57647061,0.89803922,0.10038979,0.73937428,0.00823433,0.63821411,false,
9,9,clean_negative/clean_9_133.jpg,validation,clean_negative,clean_negative,true_negative,0.43908672,0.60,0.16091328,0.70690078,0.10374259,0.56470591,0.88627452,0.12205824,0.72414422,0.00849229,0.63832092,false,
9,9,clean_negative/clean_9_134.jpg,validation,clean_negative,clean_negative,true_negative,0.24172163,0.60,0.35827837,0.67077911,0.10358214,0.54117650,0.86274511,0.14402814,0.69072735,0.00806135,0.58586121,false,
9,9,clean_negative/clean_9_135.jpg,validation,clean_negative,clean_negative,true_negative,0.26678349,0.60,0.33321651,0.63946122,0.09314390,0.52843142,0.82352942,0.15641594,0.66115946,0.00918052,0.57543945,false,
9,9,clean_negative/clean_9_136.jpg,validation,clean_negative,clean_negative,true_negative,0.29448877,0.60,0.30551123,0.61652577,0.08362177,0.51764709,0.78039217,0.16514619,0.63917249,0.00914243,0.55902100,false,
9,9,clean_negative/clean_9_137.jpg,validation,clean_negative,clean_negative,true_negative,0.01994549,0.60,0.58005451,0.54496074,0.08869471,0.42745098,0.71764708,0.14810361,0.56273425,0.01129439,0.57376099,false,
